datetimeisoformat,ODO_sta,ODO_par1,ODO_par2,ODO_temp,ODO11_sta,ODO11_par1,ODO11_par2,ODO11_temp,PH_sta,PH_par1,PH_par2,PH_temp,C4E_sta,C4E_par1,C4E_par2,C4E_par3,C4E_temp,TUR_sta,TUR_par1,TUR_par2,TUR_par3,TUR_temp
2022-06-02T12:46:56.888049+00:00,0x20,112.891,10.216,20.33,0x20,106.079,9.98,18.45,0x20,8.639,256.54,19.93,0x20,181.145,0.097,91.442,19.89,0x20,13.344,13.344,22.05,19.96
2022-06-02T12:47:57.588824+00:00,0x20,112.81,10.209,20.33,0x20,106.004,9.951,18.56,0x20,8.637,256.499,19.93,0x20,181.046,0.097,91.392,19.91,0x20,13.095,13.095,20.98,19.96
2022-06-02T12:48:56.676826+00:00,0x20,112.739,10.196,20.36,0x20,105.903,9.92,18.66,0x20,8.636,256.444,19.94,0x20,180.922,0.097,91.329,19.94,0x20,13.954,13.954,22.19,19.98
2022-06-02T12:49:56.866362+00:00,0x20,112.552,10.181,20.35,0x20,105.921,9.921,18.66,0x20,8.631,256.515,19.97,0x20,181.007,0.097,91.372,19.92,0x20,13.669,13.669,21.59,19.99
2022-06-02T12:50:55.712621+00:00,0x20,112.223,10.148,20.37,0x20,105.942,9.921,18.67,0x20,8.621,256.758,19.99,0x20,180.864,0.097,91.3,19.97,0x20,13.876,13.876,22.23,20.01
2022-06-02T12:51:54.460716+00:00,0x20,111.852,10.11,20.39,0x20,105.927,9.911,18.71,0x20,8.612,257.028,20.01,0x20,180.945,0.097,91.341,19.95,0x20,14.135,14.135,22.62,20.01
2022-06-02T12:52:53.555276+00:00,0x20,111.761,10.106,20.37,0x20,105.938,9.911,18.72,0x20,8.61,257.11,19.99,0x20,180.968,0.097,91.353,19.96,0x20,14.188,14.188,22.81,20.01
2022-06-02T12:53:53.716661+00:00,0x20,111.831,10.119,20.34,0x20,105.962,9.917,18.7,0x20,8.613,257.055,19.95,0x20,181.095,0.097,91.417,19.92,0x20,15.071,15.071,24.43,19.99
2022-06-02T12:54:52.458847+00:00,0x20,111.929,10.138,20.28,0x20,105.93,9.903,18.75,0x20,8.615,256.98,19.92,0x20,181.244,0.097,91.492,19.87,0x20,16.013,16.013,26.42,19.95
2022-06-02T12:55:51.418620+00:00,0x20,111.959,10.142,20.28,0x20,105.889,9.891,18.79,0x20,8.616,256.927,19.91,0x20,181.196,0.097,91.468,19.88,0x20,16.1,16.1,26.66,19.95
2022-06-02T12:56:50.543902+00:00,0x20,111.904,10.124,20.34,0x20,105.884,9.892,18.79,0x20,8.614,256.911,19.96,0x20,180.957,0.097,91.347,19.94,0x20,15.239,15.239,25.52,19.98
2022-06-02T12:57:50.945360+00:00,0x20,111.911,10.123,20.35,0x20,105.876,9.897,18.76,0x20,8.613,256.869,19.97,0x20,181.024,0.097,91.381,19.93,0x20,15.392,15.392,25.53,19.99
2022-06-02T12:58:50.590630+00:00,0x20,111.846,10.114,20.37,0x20,105.869,9.91,18.69,0x20,8.611,256.846,19.99,0x20,180.912,0.097,91.324,19.96,0x20,14.42,14.42,24.17,20.01
2022-06-02T12:59:50.987060+00:00,0x20,111.857,10.115,20.36,0x20,105.829,9.888,18.78,0x20,8.611,256.784,19.98,0x20,181.036,0.097,91.387,19.93,0x20,14.634,14.634,24.79,20
2022-06-02T13:00:51.565712+00:00,0x20,111.999,10.132,20.35,0x20,105.813,9.876,18.83,0x20,8.614,256.616,19.97,0x20,181.061,0.097,91.4,19.93,0x20,13.955,13.955,23.54,19.99
2022-06-02T13:01:50.478149+00:00,0x20,112.145,10.146,20.34,0x20,105.734,9.837,18.98,0x20,8.618,256.39,19.96,0x20,181.024,0.097,91.381,19.94,0x20,13.768,13.768,23.92,19.99
2022-06-02T13:02:49.661303+00:00,0x20,112.269,10.16,20.33,0x20,105.725,9.829,19.02,0x20,8.621,256.146,19.95,0x20,181.122,0.097,91.431,19.91,0x20,14.994,14.994,25.61,19.95
2022-06-02T13:03:50.074425+00:00,0x20,112.345,10.171,20.31,0x20,105.683,9.807,19.11,0x20,8.62,255.991,19.94,0x20,181.225,0.097,91.482,19.89,0x20,14.618,14.618,24.53,19.94
2022-06-02T13:04:50.681646+00:00,0x20,112.472,10.189,20.28,0x20,105.654,9.796,19.15,0x20,8.623,255.745,19.92,0x20,181.393,0.097,91.567,19.86,0x20,13.864,13.864,23.21,19.94
2022-06-02T13:05:49.556634+00:00,0x20,112.503,10.191,20.28,0x20,105.667,9.8,19.14,0x20,8.625,255.496,19.92,0x20,181.427,0.097,91.584,19.85,0x20,13.324,13.324,22.06,19.94
2022-06-02T13:06:48.633734+00:00,0x20,112.541,10.2,20.25,0x20,105.658,9.805,19.11,0x20,8.626,255.254,19.9,0x20,181.412,0.097,91.577,19.86,0x20,13.305,13.305,22.08,19.93
2022-06-02T13:07:49.221181+00:00,0x20,112.58,10.208,20.23,0x20,105.773,9.873,18.82,0x20,8.63,254.927,19.87,0x20,181.549,0.097,91.646,19.82,0x20,13.195,13.195,22.06,19.9
2022-06-02T13:08:48.625463+00:00,0x20,112.647,10.217,20.22,0x20,105.631,9.815,19.05,0x20,8.634,254.612,19.85,0x20,181.545,0.097,91.644,19.8,0x20,13.115,13.115,22.12,19.86
2022-06-02T13:09:47.477973+00:00,0x20,112.786,10.241,20.16,0x20,105.529,9.784,19.15,0x20,8.64,254.175,19.82,0x20,181.692,0.097,91.718,19.74,0x20,13.004,13.004,21.74,19.83
2022-06-02T13:10:46.425127+00:00,0x20,112.863,10.254,20.13,0x20,105.529,9.804,19.05,0x20,8.646,253.746,19.79,0x20,181.652,0.097,91.698,19.73,0x20,13.811,13.811,22.66,19.82
2022-06-02T13:11:45.453214+00:00,0x20,112.922,10.254,20.16,0x20,105.456,9.8,19.04,0x20,8.651,253.334,19.81,0x20,181.484,0.097,91.613,19.74,0x20,14.173,14.173,22.68,19.82
2022-06-02T13:12:45.455682+00:00,0x20,112.993,10.266,20.14,0x20,105.339,9.763,19.17,0x20,8.654,252.948,19.8,0x20,181.462,0.097,91.602,19.72,0x20,13.48,13.48,23.62,19.82
2022-06-02T13:13:45.753860+00:00,0x20,112.991,10.261,20.16,0x20,105.297,9.751,19.21,0x20,8.657,252.598,19.8,0x20,181.36,0.097,91.551,19.72,0x20,12.953,12.953,23.27,19.82
2022-06-02T13:14:44.629582+00:00,0x20,112.983,10.265,20.14,0x20,105.262,9.746,19.22,0x20,8.656,252.347,19.79,0x20,181.25,0.097,91.495,19.73,0x20,12.855,12.855,0,19.82
2022-06-02T13:15:43.604943+00:00,0x20,112.975,10.266,20.13,0x20,105.337,9.794,19.02,0x20,8.654,252.181,19.79,0x20,181.195,0.097,91.467,19.73,0x20,13.421,13.421,23.57,19.81
2022-06-02T13:16:42.387053+00:00,0x20,112.834,10.21,20.33,0x20,105.313,9.791,19.02,0x20,8.651,252.045,19.96,0x20,180.535,0.097,91.134,19.92,0x20,14.64,14.64,25.03,19.93
2022-06-02T13:17:41.780233+00:00,0x20,112.815,10.206,20.35,0x20,105.315,9.768,19.13,0x20,8.646,252.009,19.93,0x20,180.523,0.097,91.128,19.93,0x20,15.078,15.078,24.99,19.94
2022-06-02T13:18:40.665618+00:00,0x20,112.779,10.212,20.3,0x20,105.325,9.792,19.02,0x20,8.643,251.97,19.91,0x20,180.725,0.097,91.23,19.9,0x20,15.841,15.841,25.69,19.95
2022-06-02T13:19:39.730621+00:00,0x20,112.723,10.205,20.31,0x20,105.474,9.87,18.71,0x20,8.637,252.023,19.89,0x20,180.951,0.097,91.344,19.85,0x20,16.617,16.617,26.84,19.94
2022-06-02T13:20:38.591163+00:00,0x20,112.757,10.228,20.21,0x20,105.507,9.875,18.7,0x20,8.632,252.102,19.82,0x20,181.191,0.097,91.465,19.79,0x20,16,16,26.14,19.87
2022-06-02T13:21:37.561317+00:00,0x20,112.773,10.246,20.13,0x20,105.289,9.767,19.12,0x20,8.629,252.138,19.76,0x20,181.509,0.097,91.626,19.7,0x20,16.48,16.48,26.87,19.82
2022-06-02T13:22:36.607661+00:00,0x20,112.772,10.264,20.05,0x20,105.305,9.762,19.16,0x20,8.627,252.198,19.7,0x20,181.736,0.097,91.74,19.62,0x20,16.983,16.983,25.74,19.76
2022-06-02T13:23:37.059442+00:00,0x20,112.772,10.252,20.11,0x20,105.357,9.783,19.08,0x20,8.626,252.234,19.72,0x20,181.428,0.097,91.585,19.69,0x20,17.359,17.359,26.19,19.77
2022-06-02T13:24:37.628990+00:00,0x20,112.845,10.269,20.06,0x20,105.337,9.77,19.13,0x20,8.626,252.237,19.7,0x20,181.471,0.097,91.607,19.66,0x20,22.097,22.097,27.04,19.73
2022-06-02T13:25:36.494131+00:00,0x20,112.892,10.28,20.02,0x20,105.433,9.809,18.98,0x20,8.628,252.179,19.69,0x20,181.549,0.097,91.646,19.62,0x20,21.764,21.764,26.66,19.72
2022-06-02T13:26:35.532500+00:00,0x20,112.868,10.269,20.07,0x20,105.645,9.888,18.69,0x20,8.63,252.098,19.73,0x20,181.132,0.097,91.435,19.69,0x20,20.725,20.725,25.19,19.72
2022-06-02T13:27:34.450788+00:00,0x20,112.843,10.258,20.11,0x20,105.438,9.802,19.02,0x20,8.632,252.019,19.73,0x20,181.009,0.097,91.374,19.7,0x20,21.211,21.211,27.26,19.76
2022-06-02T13:28:33.626294+00:00,0x20,112.898,10.261,20.12,0x20,105.609,9.866,18.79,0x20,8.634,251.953,19.76,0x20,180.829,0.097,91.283,19.72,0x20,21.664,21.664,28.23,19.78
2022-06-02T13:29:34.047582+00:00,0x20,112.92,10.259,20.14,0x20,105.529,9.81,19.02,0x20,8.635,251.894,19.79,0x20,180.745,0.097,91.24,19.73,0x20,22.324,22.324,29.3,19.79
2022-06-02T13:30:34.709354+00:00,0x20,112.869,10.255,20.14,0x20,105.499,9.78,19.16,0x20,8.633,251.913,19.77,0x20,180.689,0.097,91.212,19.74,0x20,22.28,22.28,29.29,19.78
2022-06-02T13:31:33.583838+00:00,0x20,112.778,10.247,20.13,0x20,105.608,9.838,18.92,0x20,8.63,251.987,19.77,0x20,180.74,0.097,91.237,19.74,0x20,21.352,21.352,27.62,19.79
2022-06-02T13:32:32.483125+00:00,0x20,112.659,10.222,20.2,0x20,105.6,9.853,18.84,0x20,8.627,252.044,19.81,0x20,180.683,0.097,91.209,19.78,0x20,20.133,20.133,25.97,19.83
2022-06-02T13:33:31.628336+00:00,0x20,112.577,10.22,20.17,0x20,105.695,9.905,18.63,0x20,8.625,252.082,19.82,0x20,180.829,0.097,91.282,19.78,0x20,20.206,20.206,25.78,19.83
2022-06-02T13:34:30.436120+00:00,0x20,112.48,10.195,20.25,0x20,105.669,9.898,18.66,0x20,8.623,252.091,19.88,0x20,180.703,0.097,91.219,19.85,0x20,15.907,15.907,25.36,19.88
2022-06-02T13:35:29.454130+00:00,0x20,112.473,10.193,20.26,0x20,105.695,9.881,18.75,0x20,8.621,252.09,19.89,0x20,180.867,0.097,91.301,19.84,0x20,15.918,15.918,25.35,19.91
2022-06-02T13:36:28.482750+00:00,0x20,112.398,10.169,20.34,0x20,105.601,9.813,19.04,0x20,8.617,252.127,19.96,0x20,180.647,0.097,91.191,19.94,0x20,16.367,16.367,26.42,19.94
2022-06-02T13:37:27.402007+00:00,0x20,112.319,10.154,20.38,0x20,105.618,9.818,19.02,0x20,8.613,252.138,20.03,0x20,180.532,0.097,91.133,20.03,0x20,15.673,15.673,24.69,20.01
2022-06-02T13:38:26.498340+00:00,0x20,112.261,10.146,20.39,0x20,105.735,9.837,18.98,0x20,8.61,252.103,20.01,0x20,180.85,0.097,91.293,19.99,0x20,14.746,14.746,23.27,20.04
2022-06-02T13:39:27.124270+00:00,0x20,112.197,10.113,20.52,0x20,105.66,9.803,19.11,0x20,8.608,252.028,20.13,0x20,180.65,0.097,91.192,20.1,0x20,13.73,13.73,21.55,20.13
2022-06-02T13:40:27.798959+00:00,0x20,112.253,10.125,20.49,0x20,105.615,9.797,19.13,0x20,8.609,251.883,20.09,0x20,181.072,0.097,91.405,20.05,0x20,14.639,14.639,22.74,20.1
2022-06-02T13:41:26.603349+00:00,0x20,112.343,10.147,20.42,0x20,105.61,9.79,19.16,0x20,8.609,251.748,20.03,0x20,181.46,0.097,91.601,19.99,0x20,14.893,14.893,23.04,20.06
2022-06-02T13:42:25.748651+00:00,0x20,112.405,10.143,20.47,0x20,105.64,9.798,19.13,0x20,8.609,251.608,20.06,0x20,181.393,0.097,91.567,20.05,0x20,15.378,15.378,23.39,20.07
2022-06-02T13:43:24.906495+00:00,0x20,112.463,10.159,20.42,0x20,105.701,9.803,19.13,0x20,8.609,251.434,20.02,0x20,181.863,0.097,91.805,19.95,0x20,15.337,15.337,23.48,20.05
2022-06-02T13:44:25.486659+00:00,0x20,112.435,10.172,20.34,0x20,105.724,9.804,19.14,0x20,8.608,251.3,19.96,0x20,182.015,0.098,91.881,19.94,0x20,15.594,15.594,24.79,20.01
2022-06-02T13:45:24.530541+00:00,0x20,112.329,10.167,20.32,0x20,105.704,9.799,19.16,0x20,8.605,251.23,19.94,0x20,182.234,0.098,91.992,19.9,0x20,16.794,16.794,27.1,19.98
2022-06-02T13:46:23.579008+00:00,0x20,112.232,10.167,20.28,0x20,105.664,9.799,19.14,0x20,8.604,251.161,19.92,0x20,182.393,0.098,92.072,19.86,0x20,17.126,17.126,27.98,19.94
2022-06-02T13:47:22.606261+00:00,0x20,112.14,10.158,20.28,0x20,105.644,9.798,19.13,0x20,8.604,251.075,19.93,0x20,182.189,0.098,91.969,19.89,0x20,17.233,17.233,28,19.95
2022-06-02T13:48:21.529347+00:00,0x20,112.004,10.146,20.28,0x20,105.634,9.797,19.14,0x20,8.602,251.06,19.91,0x20,182.311,0.098,92.03,19.84,0x20,17.26,17.26,27.98,19.94
2022-06-02T13:49:20.408735+00:00,0x20,111.749,10.129,20.25,0x20,105.596,9.795,19.13,0x20,8.598,251.082,19.88,0x20,182.206,0.098,91.977,19.85,0x20,17.238,17.238,28.37,19.93
2022-06-02T13:50:19.539806+00:00,0x20,111.654,10.123,20.24,0x20,105.579,9.789,19.15,0x20,8.599,251.048,19.87,0x20,182.189,0.098,91.969,19.83,0x20,16.344,16.344,27.23,19.9
2022-06-02T13:51:20.116503+00:00,0x20,111.645,10.12,20.25,0x20,105.607,9.795,19.13,0x20,8.601,250.929,19.89,0x20,182.097,0.098,91.922,19.84,0x20,16.514,16.514,27.82,19.92
2022-06-02T13:52:20.818686+00:00,0x20,111.514,10.108,20.25,0x20,105.63,9.798,19.13,0x20,8.601,250.848,19.88,0x20,182.026,0.098,91.887,19.84,0x20,16.278,16.278,27.81,19.9
2022-06-02T13:53:19.944334+00:00,0x20,111.292,10.093,20.22,0x20,105.642,9.798,19.13,0x20,8.596,250.923,19.86,0x20,181.953,0.098,91.85,19.83,0x20,16.895,16.895,28,19.89
2022-06-02T13:54:20.765289+00:00,0x20,111.064,10.057,20.3,0x20,105.631,9.797,19.13,0x20,8.592,251.029,19.92,0x20,181.772,0.097,91.759,19.86,0x20,15.944,15.944,26.17,19.93
2022-06-02T13:55:19.569202+00:00,0x20,111.072,10.072,20.23,0x20,105.601,9.792,19.15,0x20,8.594,251.013,19.86,0x20,181.902,0.097,91.824,19.82,0x20,14.656,14.656,23.92,19.9
2022-06-02T13:56:18.655992+00:00,0x20,111.102,10.076,20.22,0x20,105.612,9.795,19.14,0x20,8.594,250.966,19.85,0x20,181.844,0.097,91.795,19.82,0x20,14.44,14.44,22.68,19.88
2022-06-02T13:57:19.000672+00:00,0x20,110.948,10.075,20.16,0x20,105.619,9.797,19.13,0x20,8.589,251.114,19.8,0x20,182.026,0.098,91.887,19.75,0x20,14.489,14.489,23.39,19.83
2022-06-02T13:58:19.839265+00:00,0x20,110.767,10.056,20.17,0x20,105.599,9.796,19.12,0x20,8.584,251.28,19.82,0x20,181.7,0.097,91.722,19.8,0x20,14.046,14.046,22.79,19.84
2022-06-02T13:59:18.786403+00:00,0x20,110.597,10.034,20.2,0x20,105.594,9.794,19.13,0x20,8.579,251.508,19.83,0x20,181.651,0.097,91.698,19.8,0x20,13.583,13.583,22.01,19.85
2022-06-02T14:00:17.484877+00:00,0x20,110.348,10.005,20.23,0x20,105.63,9.802,19.11,0x20,8.571,251.819,19.87,0x20,181.482,0.097,91.612,19.85,0x20,14.967,14.967,23.96,19.88
2022-06-02T14:01:16.450268+00:00,0x20,110.023,9.968,20.27,0x20,105.631,9.803,19.1,0x20,8.562,252.228,19.87,0x20,181.427,0.097,91.585,19.85,0x20,15.913,15.913,25.04,19.93
2022-06-02T14:02:16.670732+00:00,0x20,109.843,9.956,20.25,0x20,105.608,9.801,19.1,0x20,8.555,252.639,19.89,0x20,181.463,0.097,91.603,19.84,0x20,15.776,15.776,24.84,19.93
2022-06-02T14:03:15.786391+00:00,0x20,109.819,9.954,20.25,0x20,105.58,9.796,19.12,0x20,8.553,252.934,19.85,0x20,181.531,0.097,91.637,19.82,0x20,14.74,14.74,24.5,19.9
2022-06-02T14:04:15.130430+00:00,0x20,109.992,9.984,20.18,0x20,105.601,9.794,19.14,0x20,8.557,252.993,19.84,0x20,181.553,0.097,91.648,19.8,0x20,15.568,15.568,25.44,19.86
2022-06-02T14:05:15.752105+00:00,0x20,110.053,9.979,20.23,0x20,105.634,9.796,19.14,0x20,8.558,253.065,19.86,0x20,181.471,0.097,91.606,19.82,0x20,15.637,15.637,25.43,19.88
2022-06-02T14:06:14.593753+00:00,0x20,110,9.916,20.52,0x20,105.661,9.794,19.16,0x20,8.557,253.095,20.1,0x20,180.677,0.097,91.206,20.07,0x20,15.015,15.015,24.52,20.05
2022-06-02T14:07:13.650409+00:00,0x20,110.248,9.906,20.68,0x20,105.713,9.805,19.13,0x20,8.562,252.901,20.17,0x20,180.494,0.097,91.113,20.18,0x20,14.619,14.619,23.47,20.17
2022-06-02T14:08:14.113033+00:00,0x20,110.689,10.009,20.36,0x20,105.773,9.81,19.13,0x20,8.568,252.684,19.94,0x20,181.593,0.097,91.668,19.91,0x20,16.293,16.293,25.96,20.02
2022-06-02T14:09:14.868354+00:00,0x20,110.73,9.967,20.59,0x20,105.803,9.814,19.13,0x20,8.568,252.549,20.13,0x20,181.098,0.097,91.419,20.08,0x20,16.196,16.196,25.67,20.15
2022-06-02T14:10:13.814091+00:00,0x20,110.845,10.001,20.48,0x20,105.792,9.802,19.18,0x20,8.567,252.539,20.06,0x20,181.293,0.097,91.517,20.05,0x20,14.541,14.541,23.2,20.1
2022-06-02T14:11:12.730923+00:00,0x20,110.87,9.998,20.5,0x20,105.778,9.791,19.23,0x20,8.566,252.52,20.11,0x20,181.321,0.097,91.531,20.06,0x20,13.129,13.129,21.49,20.16
2022-06-02T14:12:11.578075+00:00,0x20,110.889,10.009,20.46,0x20,105.856,9.816,19.14,0x20,8.565,252.496,20.05,0x20,181.527,0.097,91.635,20.03,0x20,13.722,13.722,21.3,20.08
2022-06-02T14:13:11.147153+00:00,0x20,110.855,10.005,20.46,0x20,105.874,9.825,19.1,0x20,8.561,252.525,20.07,0x20,181.601,0.097,91.672,20.05,0x20,13.686,13.686,20.87,20.08
2022-06-02T14:14:11.444435+00:00,0x20,110.714,10.012,20.37,0x20,105.889,9.834,19.07,0x20,8.554,252.723,20,0x20,181.991,0.098,91.869,19.97,0x20,12.756,12.756,19.31,20.04
2022-06-02T14:15:10.742134+00:00,0x20,110.551,10.003,20.33,0x20,105.9,9.842,19.03,0x20,8.551,252.831,19.96,0x20,182.224,0.098,91.987,19.92,0x20,12.51,12.51,18.99,20
2022-06-02T14:16:11.069960+00:00,0x20,110.286,9.934,20.56,0x20,105.88,9.839,19.04,0x20,8.548,252.942,20.13,0x20,181.518,0.097,91.63,20.11,0x20,12.557,12.557,19.29,20.14
2022-06-02T14:17:10.154884+00:00,0x20,110.218,9.948,20.46,0x20,105.82,9.821,19.1,0x20,8.548,253.063,19.98,0x20,182.011,0.098,91.879,19.94,0x20,12.57,12.57,19.39,20.06
2022-06-02T14:18:10.554983+00:00,0x20,110.308,9.998,20.25,0x20,105.841,9.835,19.04,0x20,8.549,253.116,19.89,0x20,182.394,0.098,92.073,19.84,0x20,11.831,11.831,17.69,19.94
2022-06-02T14:19:11.119616+00:00,0x20,110.413,9.995,20.31,0x20,105.814,9.821,19.1,0x20,8.556,252.894,19.94,0x20,181.959,0.098,91.853,19.94,0x20,11.889,11.889,17.6,19.96
2022-06-02T14:20:10.388832+00:00,0x20,110.642,10.005,20.37,0x20,105.771,9.812,19.12,0x20,8.566,252.49,20.01,0x20,181.855,0.097,91.8,19.97,0x20,11.887,11.887,17.71,20.01
2022-06-02T14:21:10.591040+00:00,0x20,110.935,10.055,20.25,0x20,105.778,9.818,19.1,0x20,8.577,252.038,19.89,0x20,182.251,0.098,92,19.84,0x20,11.828,11.828,17.37,19.95
2022-06-02T14:22:11.264168+00:00,0x20,111.218,10.087,20.22,0x20,105.837,9.826,19.08,0x20,8.588,251.53,19.83,0x20,182.341,0.098,92.046,19.78,0x20,11.543,11.543,17.54,19.89
2022-06-02T14:23:10.228494+00:00,0x20,111.448,10.078,20.36,0x20,105.904,9.835,19.07,0x20,8.597,250.97,19.98,0x20,181.656,0.097,91.7,19.94,0x20,11.533,11.533,17.69,19.99
2022-06-02T14:24:08.521135+00:00,0x20,111.649,10.074,20.47,0x20,105.898,9.827,19.11,0x20,8.602,250.544,20.04,0x20,181.375,0.097,91.558,20.02,0x20,11.706,11.706,18.34,20.05
2022-06-02T14:25:07.632434+00:00,0x20,111.765,10.088,20.45,0x20,105.948,9.839,19.07,0x20,8.602,250.309,20.05,0x20,181.382,0.097,91.561,20.02,0x20,11.707,11.707,18.22,20.06
2022-06-02T14:26:08.162461+00:00,0x20,111.649,10.079,20.45,0x20,106.002,9.859,19,0x20,8.599,250.22,20.04,0x20,181.329,0.097,91.535,20.02,0x20,11.553,11.553,17.61,20.06
2022-06-02T14:27:08.832674+00:00,0x20,111.482,10.065,20.44,0x20,106.03,9.867,18.97,0x20,8.594,250.232,20.04,0x20,181.387,0.097,91.564,20.01,0x20,11.414,11.414,17.45,20.05
2022-06-02T14:28:07.704952+00:00,0x20,111.552,10.07,20.45,0x20,106.02,9.862,18.99,0x20,8.596,250.114,20.04,0x20,181.506,0.097,91.624,20,0x20,10.78,10.78,18.38,20.06
2022-06-02T14:29:06.553665+00:00,0x20,111.588,10.071,20.46,0x20,106.06,9.879,18.93,0x20,8.597,250.033,20.05,0x20,181.443,0.097,91.593,20.02,0x20,12.247,12.247,19.04,20.06
2022-06-02T14:30:05.464568+00:00,0x20,111.682,10.079,20.47,0x20,106.083,9.882,18.92,0x20,8.597,249.958,20.07,0x20,181.387,0.097,91.564,20.03,0x20,12.206,12.206,18.98,20.06
2022-06-02T14:31:04.570700+00:00,0x20,111.762,10.085,20.47,0x20,106.105,9.883,18.93,0x20,8.596,249.921,20.07,0x20,181.485,0.097,91.613,20.04,0x20,13.104,13.104,19.7,20.07
2022-06-02T14:32:05.030654+00:00,0x20,111.799,10.088,20.47,0x20,106.091,9.882,18.93,0x20,8.594,249.927,20.07,0x20,181.599,0.097,91.671,20.03,0x20,13.089,13.089,19.66,20.07
2022-06-02T14:33:05.858017+00:00,0x20,111.715,10.081,20.47,0x20,106.097,9.879,18.94,0x20,8.591,249.977,20.07,0x20,181.559,0.097,91.651,20.05,0x20,13.168,13.168,19.57,20.08
2022-06-02T14:34:04.604778+00:00,0x20,111.686,10.077,20.48,0x20,106.061,9.862,19.01,0x20,8.593,249.93,20.08,0x20,181.565,0.097,91.654,20.05,0x20,12.938,12.938,19.56,20.1
2022-06-02T14:35:03.504019+00:00,0x20,111.831,10.092,20.47,0x20,106.061,9.861,19.01,0x20,8.597,249.776,20.06,0x20,181.664,0.097,91.704,20.02,0x20,12.966,12.966,19.62,20.07
2022-06-02T14:36:02.629151+00:00,0x20,112.056,10.112,20.47,0x20,106.051,9.86,19.02,0x20,8.604,249.527,20.06,0x20,181.68,0.097,91.712,20.02,0x20,14.373,14.373,22.13,20.06
2022-06-02T14:37:01.399856+00:00,0x20,112.327,10.138,20.46,0x20,106.054,9.86,19.02,0x20,8.611,249.201,20.06,0x20,181.705,0.097,91.725,20.02,0x20,14.363,14.363,22.25,20.06
2022-06-02T14:38:01.460249+00:00,0x20,112.387,10.14,20.48,0x20,106.011,9.85,19.05,0x20,8.612,249.007,20.07,0x20,181.637,0.097,91.69,20.04,0x20,14.201,14.201,20.55,20.09
2022-06-02T14:39:00.505123+00:00,0x20,112.39,10.14,20.48,0x20,105.989,9.849,19.04,0x20,8.612,248.873,20.08,0x20,181.649,0.097,91.696,20.05,0x20,13.328,13.328,21.06,20.1
2022-06-02T14:40:00.860556+00:00,0x20,112.313,10.133,20.48,0x20,105.954,9.85,19.02,0x20,8.61,248.84,20.07,0x20,181.706,0.097,91.725,20.04,0x20,13.394,13.394,21.14,20.09
2022-06-02T14:40:59.631166+00:00,0x20,112.147,10.119,20.47,0x20,105.899,9.845,19.02,0x20,8.607,248.91,20.07,0x20,181.667,0.097,91.705,20.05,0x20,12.544,12.544,20.42,20.09
2022-06-02T14:41:58.394220+00:00,0x20,111.97,10.103,20.47,0x20,105.889,9.855,18.97,0x20,8.603,249.028,20.07,0x20,181.683,0.097,91.714,20.05,0x20,12.513,12.513,20.71,20.09
2022-06-02T14:42:57.579780+00:00,0x20,111.829,10.091,20.47,0x20,105.787,9.834,19.02,0x20,8.599,249.171,20.07,0x20,181.676,0.097,91.71,20.05,0x20,12.411,12.411,20.61,20.08
2022-06-02T14:43:58.072412+00:00,0x20,111.603,10.063,20.51,0x20,105.747,9.826,19.04,0x20,8.591,249.499,20.11,0x20,181.584,0.097,91.664,20.07,0x20,12.294,12.294,20.07,20.15
2022-06-02T14:44:57.592566+00:00,0x20,111.24,10.03,20.51,0x20,105.767,9.829,19.04,0x20,8.579,250.025,20.06,0x20,181.604,0.097,91.674,20.05,0x20,13.828,13.828,21.83,20.11
2022-06-02T14:45:57.829418+00:00,0x20,110.867,10.003,20.48,0x20,105.783,9.829,19.05,0x20,8.567,250.62,20.08,0x20,181.607,0.097,91.675,20.05,0x20,12.443,12.443,20.28,20.1
2022-06-02T14:46:56.704554+00:00,0x20,110.462,9.966,20.48,0x20,105.807,9.835,19.02,0x20,8.554,251.29,20.07,0x20,181.561,0.097,91.652,20.05,0x20,12.457,12.457,19.94,20.09
2022-06-02T14:47:56.327546+00:00,0x20,110.024,9.925,20.49,0x20,105.815,9.828,19.06,0x20,8.541,252.021,0,0x20,181.469,0.097,91.605,20.06,0x20,12.441,12.441,19.92,20.11
2022-06-02T14:48:55.500829+00:00,0x20,109.644,9.892,20.48,0x20,105.86,9.833,19.06,0x20,8.528,252.802,20.06,0x20,181.451,0.097,91.596,20.04,0x20,11.945,11.945,19.14,20.09
2022-06-02T14:49:56.075270+00:00,0x20,109.267,9.859,20.48,0x20,105.936,9.84,19.06,0x20,8.518,253.547,20.07,0x20,181.365,0.097,91.553,20.05,0x20,11.977,11.977,19.14,20.09
2022-06-02T14:50:56.615381+00:00,0x20,109.037,9.837,20.48,0x20,105.956,9.834,19.1,0x20,8.51,254.197,20.08,0x20,181.306,0.097,91.523,20.06,0x20,13.431,13.431,20.12,20.1
2022-06-02T14:51:55.548039+00:00,0x20,108.842,9.814,20.51,0x20,106.012,9.839,19.1,0x20,8.503,254.846,20.1,0x20,181.286,0.097,91.513,20.06,0x20,13.042,13.042,19.6,20.13
2022-06-02T14:52:54.713624+00:00,0x20,108.629,9.772,20.62,0x20,106.03,9.839,19.11,0x20,8.496,255.502,20.18,0x20,181.013,0.097,91.376,20.15,0x20,13.187,13.187,19.74,20.17
