datetimeisoformat,O2S_surf,O2D_surf,temp_O2_surf,O2S_deep,O2D_deep,temp_O2_deep,PH,temp_PH,cond25,temp_cond,TU_FTU,TU_TSS,temp_TU
2021-03-31T03:13:26.710516+00:00,87.666,10.064,9.58,77.089,9.298,7.56,8.273,9.87,167.798,9.61,202.384,336.19,9.47
2021-03-31T03:14:26.064758+00:00,0,10.049,9.58,77.187,9.31,7.56,8.271,9.92,167.812,9.62,202.432,336.29,9.53
2021-03-31T03:15:25.549359+00:00,87.356,10.011,9.65,77.273,9.32,7.56,8.27,9.99,167.792,9.64,202.486,336.31,9.59
2021-03-31T03:16:26.306640+00:00,0,9.985,9.68,77.328,9.33,7.55,8.27,10.04,167.321,9.76,202.483,336.2,9.65
2021-03-31T03:17:25.457968+00:00,87.021,9.958,9.72,77.358,9.332,7.55,8.271,10.03,167.37,9.76,202.412,336.01,9.65
2021-03-31T03:18:24.796518+00:00,86.843,9.926,9.77,77.388,0,7.55,8.273,10.02,167.431,9.77,202.431,336.14,9.63
2021-03-31T03:19:23.966025+00:00,86.689,9.902,9.79,77.446,9.342,7.55,8.275,10.02,167.576,9.76,202.355,336.02,9.63
2021-03-31T03:20:23.614578+00:00,86.547,9.885,9.79,77.479,9.346,7.56,8.277,10.01,167.67,9.76,202.367,336.1,9.6
2021-03-31T03:21:24.588557+00:00,86.377,9.865,9.8,77.512,9.352,7.54,8.279,10,167.787,9.76,202.367,336.1,9.6
2021-03-31T03:22:23.729967+00:00,86.205,9.847,9.79,77.501,9.352,7.54,8.28,9.98,167.896,9.76,202.449,336.18,9.59
2021-03-31T03:23:22.921316+00:00,86.042,9.828,9.79,77.481,9.348,7.55,8.281,9.97,167.999,9.76,202.517,336.11,9.59
2021-03-31T03:24:22.428389+00:00,85.892,9.822,9.74,77.45,9.346,7.54,8.283,9.98,168.09,9.75,202.453,335.98,9.59
2021-03-31T03:25:23.117696+00:00,85.734,9.807,9.73,77.414,9.339,7.55,8.285,9.99,168.153,9.76,202.413,335.89,9.6
2021-03-31T03:26:22.645627+00:00,85.569,9.787,9.73,77.399,9.338,7.55,8.286,9.98,168.247,9.76,202.372,335.86,9.6
2021-03-31T03:27:23.356410+00:00,85.441,9.777,9.72,77.377,9.335,7.55,8.287,9.97,168.356,9.74,202.424,336.01,9.59
2021-03-31T03:28:22.553123+00:00,85.337,9.766,9.71,77.364,9.332,7.55,8.287,9.96,168.387,9.73,202.482,336.05,9.58
2021-03-31T03:29:22.151174+00:00,85.259,9.758,9.71,77.364,9.332,7.55,8.288,9.96,168.431,9.73,202.532,336.11,9.58
2021-03-31T03:30:21.407641+00:00,85.203,9.753,9.7,77.328,9.328,7.55,8.29,9.96,168.455,9.71,202.552,336.2,9.58
2021-03-31T03:31:20.671747+00:00,85.196,9.751,9.71,77.306,9.326,7.55,8.292,9.96,168.44,9.71,202.594,336.17,9.58
2021-03-31T03:32:20.260866+00:00,85.229,9.757,9.7,77.277,9.322,7.55,8.292,9.96,168.451,9.7,202.617,336.17,9.58
2021-03-31T03:33:19.582070+00:00,85.274,9.765,9.69,77.273,9.323,7.55,8.295,9.93,168.531,9.67,202.647,336.31,9.55
2021-03-31T03:34:18.879096+00:00,85.334,9.771,9.69,77.241,9.318,7.55,8.298,9.92,168.641,9.65,202.825,336.55,9.54
2021-03-31T03:35:18.016450+00:00,85.401,9.779,9.69,77.234,9.322,7.53,8.299,9.91,168.631,9.64,202.899,336.69,9.52
2021-03-31T03:36:17.506449+00:00,85.465,9.787,9.69,77.201,9.319,7.53,8.3,9.9,168.612,9.64,202.957,336.82,9.51
2021-03-31T03:37:18.218988+00:00,85.502,9.791,9.68,77.181,9.317,7.52,8.298,9.89,168.61,9.64,203.042,336.99,9.5
2021-03-31T03:38:17.394427+00:00,85.525,9.795,9.68,77.162,9.315,7.52,8.296,9.9,168.582,9.63,203.089,337.14,9.5
2021-03-31T03:39:16.753408+00:00,85.513,9.794,9.68,77.14,9.315,7.51,8.293,9.9,168.511,9.64,203.124,337.24,9.51
2021-03-31T03:40:16.043445+00:00,85.479,9.792,9.67,77.118,9.316,7.5,8.29,9.9,168.503,9.64,203.248,337.45,9.51
2021-03-31T03:41:15.719216+00:00,85.415,9.787,9.66,77.066,9.307,7.51,8.286,9.91,168.455,9.64,203.328,337.63,9.52
2021-03-31T03:42:16.529780+00:00,85.321,9.776,9.66,77.023,9.299,7.52,8.282,9.91,168.431,9.63,203.294,337.71,9.51
2021-03-31T03:43:15.792239+00:00,85.226,9.765,9.66,76.986,9.299,7.5,8.279,9.9,168.386,9.63,203.323,337.79,9.51
2021-03-31T03:44:14.915481+00:00,85.126,9.754,9.66,76.95,9.294,7.5,8.275,9.91,168.33,9.63,203.269,337.64,9.52
2021-03-31T03:45:15.842616+00:00,85.037,9.742,9.67,76.908,9.283,7.53,8.271,9.91,168.293,9.63,203.202,337.47,9.52
2021-03-31T03:46:15.010234+00:00,84.952,9.734,9.66,76.899,9.282,7.53,8.267,9.9,168.254,9.63,203.184,337.33,9.52
2021-03-31T03:47:14.452755+00:00,84.897,9.728,9.66,76.89,9.281,7.53,8.265,9.9,168.197,9.64,203.06,337.14,9.52
2021-03-31T03:48:15.212080+00:00,84.85,9.724,9.65,76.882,9.281,7.52,8.263,9.9,168.196,9.63,202.95,336.84,9.51
2021-03-31T03:49:14.542951+00:00,84.836,9.723,9.65,76.873,9.28,7.52,8.262,9.9,168.171,9.64,202.811,336.75,9.51
2021-03-31T03:50:13.864003+00:00,84.842,9.723,9.65,76.874,9.279,7.53,8.26,9.9,168.174,9.63,202.586,336.27,9.51
2021-03-31T03:51:13.104454+00:00,84.851,9.725,9.65,76.899,9.284,7.52,8.259,9.89,168.139,9.63,202.399,335.94,9.51
2021-03-31T03:52:12.435288+00:00,84.876,9.728,9.65,76.906,9.285,7.52,8.257,9.89,168.12,9.63,202.277,335.73,9.5
2021-03-31T03:53:11.589828+00:00,84.9,9.73,9.65,76.92,9.285,7.52,8.256,9.89,168.092,9.63,202.119,335.43,9.51
2021-03-31T03:54:10.770914+00:00,84.937,9.736,9.65,76.937,9.288,7.52,8.256,9.89,168.059,9.64,202.026,335.41,9.5
2021-03-31T03:55:10.013304+00:00,84.954,9.736,9.65,76.935,9.287,7.53,8.255,9.89,168.068,9.63,201.998,335.3,9.5
2021-03-31T03:56:09.705114+00:00,84.994,9.742,9.65,76.934,9.29,7.51,8.255,9.89,168.053,9.64,202.024,335.47,9.5
2021-03-31T03:57:10.701643+00:00,85.034,9.746,9.65,76.934,9.29,7.51,8.256,9.9,168.073,9.63,202.025,335.44,9.51
2021-03-31T03:58:09.946515+00:00,85.071,9.749,9.66,76.936,9.299,7.47,8.256,9.9,168.057,9.63,202.057,335.55,9.51
2021-03-31T03:59:09.191410+00:00,85.115,9.755,9.65,76.933,9.299,7.47,8.256,9.9,168.032,9.64,202.112,335.39,9.52
2021-03-31T04:00:08.728523+00:00,85.183,9.763,9.65,76.906,9.298,7.46,8.256,9.91,168.028,9.64,202.139,335.63,9.51
2021-03-31T04:01:09.415521+00:00,85.272,9.772,9.65,76.878,9.297,7.45,8.256,9.9,168.075,9.63,202.217,335.83,9.51
2021-03-31T04:02:08.749151+00:00,85.374,9.785,9.65,76.83,9.289,7.46,8.258,9.9,168.041,9.64,202.27,335.82,9.51
2021-03-31T04:03:07.900965+00:00,85.497,9.8,9.65,76.787,9.283,7.46,8.259,9.88,168.089,9.64,202.29,335.74,9.5
2021-03-31T04:04:08.871639+00:00,85.638,9.825,9.61,76.75,9.278,7.47,8.261,9.88,168.059,9.64,202.379,335.88,9.49
2021-03-31T04:05:08.069997+00:00,85.797,9.847,9.59,76.705,9.274,7.46,8.262,9.87,168.07,9.63,202.363,335.97,9.47
2021-03-31T04:06:07.530891+00:00,85.933,9.864,9.59,76.676,9.272,7.46,8.263,9.86,168.042,9.63,202.208,335.72,9.46
2021-03-31T04:07:08.180629+00:00,86.05,9.879,9.58,76.644,9.267,7.46,8.265,9.86,168.014,9.63,202.229,335.87,9.46
2021-03-31T04:08:07.656853+00:00,86.166,9.891,9.59,76.641,9.268,7.46,8.266,9.86,168.018,9.63,202.315,336.03,9.46
2021-03-31T04:09:08.410932+00:00,86.283,9.905,0,76.606,9.263,7.46,8.267,9.86,168.003,9.63,202.343,336.24,9.46
2021-03-31T04:10:07.563280+00:00,86.376,9.916,9.58,76.588,9.257,7.47,8.268,9.86,167.984,9.63,202.452,336.34,9.46
2021-03-31T04:11:06.765926+00:00,86.456,9.925,9.58,76.568,9.254,7.48,8.269,9.86,167.967,9.63,202.399,336.17,9.46
2021-03-31T04:12:06.054734+00:00,86.522,9.934,9.58,76.555,9.251,7.48,8.27,9.86,167.989,9.62,202.276,335.94,9.46
2021-03-31T04:13:05.519809+00:00,86.58,9.943,9.57,76.554,9.255,7.47,8.27,9.85,167.976,9.61,202.205,336.02,9.46
2021-03-31T04:14:06.275157+00:00,86.637,9.953,0,76.53,9.246,7.49,8.271,9.84,168.057,9.6,202.112,335.78,9.45
2021-03-31T04:15:05.440355+00:00,86.689,9.96,9.55,76.519,9.237,7.52,8.272,9.84,168.084,9.58,202.004,335.66,9.45
2021-03-31T04:16:04.618387+00:00,86.734,9.964,9.55,76.539,9.239,7.53,8.273,9.84,168.1,9.58,201.959,335.55,9.45
2021-03-31T04:17:03.851142+00:00,86.795,9.972,9.55,76.539,9.239,7.53,8.273,9.84,168.092,9.58,201.909,335.27,9.45
2021-03-31T04:18:03.094747+00:00,86.858,9.979,9.55,76.539,9.239,7.53,8.274,9.84,168.072,9.57,201.737,334.95,9.45
2021-03-31T04:19:02.566054+00:00,86.902,9.983,9.55,76.598,9.247,7.52,8.275,9.84,168.025,9.58,201.672,334.67,9.45
2021-03-31T04:20:03.258008+00:00,86.96,9.991,9.55,76.62,9.249,7.53,8.276,9.84,168.004,9.58,201.646,334.65,9.45
2021-03-31T04:21:02.591854+00:00,87.014,9.997,9.55,76.664,0,7.53,8.277,9.84,167.962,9.58,201.657,334.61,9.45
2021-03-31T04:22:01.947280+00:00,87.069,10.003,9.55,76.708,9.258,7.53,8.279,9.84,167.968,9.58,201.675,334.63,9.45
2021-03-31T04:23:01.505871+00:00,87.133,10.011,9.55,76.777,9.268,7.53,8.281,9.84,168.012,9.57,201.707,334.59,9.44
2021-03-31T04:24:02.259528+00:00,87.193,10.017,9.55,76.833,9.276,7.52,8.283,9.83,168.029,9.56,201.696,334.67,9.44
2021-03-31T04:25:01.430782+00:00,87.245,10.025,9.54,76.888,9.282,7.52,8.286,9.83,167.942,9.58,201.827,334.86,9.44
2021-03-31T04:26:00.622599+00:00,87.304,10.033,9.54,76.935,9.287,7.52,8.289,9.83,167.986,9.56,201.974,335.1,9.44
2021-03-31T04:26:59.959324+00:00,87.353,10.038,9.54,76.977,9.294,7.52,8.291,9.82,168.006,9.56,201.978,335.17,9.44
2021-03-31T04:27:59.401056+00:00,87.384,10.043,9.53,77.017,9.303,7.5,8.291,9.82,167.99,9.56,202.325,336.02,9.44
2021-03-31T04:28:58.557302+00:00,87.424,10.048,9.53,76.998,9.296,7.52,8.294,9.82,168.04,9.55,202.525,336.44,9.44
2021-03-31T04:29:57.758096+00:00,87.443,10.05,9.54,77.01,9.297,7.52,8.297,9.82,168.084,9.55,202.694,336.55,9.44
2021-03-31T04:30:57.098618+00:00,87.462,10.052,9.53,77.028,9.308,7.49,8.3,9.81,168.036,9.55,202.817,336.79,9.44
2021-03-31T04:31:56.671684+00:00,87.482,10.054,9.54,77.024,9.308,7.48,8.303,9.82,168.012,9.55,202.662,336.65,9.44
2021-03-31T04:32:57.416132+00:00,87.508,10.058,9.53,77.004,9.305,7.48,8.306,9.82,168.018,9.54,203.082,337.44,9.44
2021-03-31T04:33:56.588134+00:00,87.512,10.058,9.53,77.005,9.306,7.48,8.309,9.82,167.948,9.55,203.362,337.98,9.44
2021-03-31T04:34:55.747826+00:00,87.533,10.059,9.54,76.996,9.307,7.47,8.311,9.82,167.973,9.55,203.528,338.13,9.44
2021-03-31T04:35:54.912036+00:00,87.541,10.06,9.54,76.988,9.308,7.46,8.313,9.82,167.921,9.55,203.793,338.46,9.44
2021-03-31T04:36:54.473426+00:00,87.552,10.063,9.53,76.988,9.308,7.46,8.315,9.81,167.895,9.55,203.921,338.74,9.44
2021-03-31T04:37:55.160784+00:00,87.576,10.066,9.53,76.981,9.309,7.45,8.317,9.81,167.921,9.54,203.814,338.49,9.44
2021-03-31T04:38:54.836665+00:00,87.597,10.069,9.53,76.95,9.304,7.46,8.319,9.8,167.982,9.52,203.814,338.49,9.44
2021-03-31T04:39:55.527405+00:00,87.617,10.07,9.53,76.925,9.302,7.46,8.32,9.8,167.981,9.51,203.805,338.65,9.44
2021-03-31T04:40:54.676900+00:00,87.644,10.075,9.53,76.89,9.299,7.45,8.321,9.8,167.967,9.51,203.699,338.57,9.43
2021-03-31T04:41:53.975709+00:00,87.664,10.079,9.52,76.865,9.295,7.46,8.322,9.8,167.939,9.51,203.78,338.71,9.42
2021-03-31T04:42:53.613030+00:00,87.669,10.079,9.52,76.831,9.291,7.45,8.322,9.8,167.929,9.51,203.78,338.71,9.42
2021-03-31T04:43:54.398124+00:00,87.677,10.081,9.52,76.806,9.289,7.45,8.322,9.8,167.876,9.51,204.149,339.24,9.42
2021-03-31T04:44:53.565840+00:00,87.654,10.079,9.51,76.77,9.284,7.45,8.322,9.8,167.846,9.51,203.961,338.89,9.42
2021-03-31T04:45:52.722894+00:00,87.653,10.079,9.52,76.746,9.282,7.45,8.322,9.79,167.859,9.5,203.957,338.74,9.42
2021-03-31T04:46:51.880821+00:00,87.664,10.081,9.51,76.721,9.277,7.46,8.321,9.79,167.815,9.51,203.961,338.96,9.41
2021-03-31T04:47:53.106311+00:00,87.665,10.08,9.52,76.698,9.276,7.45,8.321,9.79,0,9.51,203.87,339.03,9.41
2021-03-31T04:48:52.543433+00:00,87.652,10.078,9.52,76.673,9.273,7.45,8.32,9.79,0,0,204.09,339.45,9.41
2021-03-31T04:49:51.708862+00:00,87.63,10.075,9.52,76.645,9.269,7.45,8.319,9.79,167.723,9.51,203.899,339.06,9.41
2021-03-31T04:50:50.879811+00:00,87.624,10.071,9.53,76.638,9.269,7.45,8.319,9.79,167.696,9.52,203.948,339.02,9.42
2021-03-31T04:51:50.912183+00:00,87.614,10.072,9.53,76.623,9.265,7.46,8.319,9.79,167.685,9.52,204.344,339.68,9.41
2021-03-31T04:52:51.588748+00:00,87.623,10.075,9.51,76.611,9.265,7.45,8.319,9.78,167.69,9.51,204.476,339.91,9.4
2021-03-31T04:53:50.814877+00:00,87.633,10.076,9.52,76.613,9.266,7.45,8.32,9.79,167.718,9.51,204.808,340.5,9.4
2021-03-31T04:54:50.187360+00:00,87.649,10.076,9.52,76.613,9.266,7.45,8.322,9.78,167.723,9.5,205.113,341.1,9.4
2021-03-31T04:55:49.696418+00:00,87.644,10.077,0,76.602,9.263,7.45,8.324,9.78,167.716,9.5,205.239,341.41,9.4
2021-03-31T04:56:50.445786+00:00,87.626,10.078,9.51,76.594,9.263,7.45,8.327,9.77,167.677,9.5,205.209,341.33,9.38
2021-03-31T04:57:49.625333+00:00,87.61,10.084,9.47,76.586,9.263,7.45,8.329,9.76,167.656,9.49,205.416,341.69,9.37
2021-03-31T04:58:48.783729+00:00,87.58,10.083,9.46,76.579,9.261,7.45,8.33,9.76,167.694,9.48,205.666,342.05,9.35
2021-03-31T04:59:47.997769+00:00,87.533,10.079,9.45,76.571,9.262,7.45,8.331,9.76,167.701,9.48,206.132,342.83,9.35
2021-03-31T05:00:47.545197+00:00,87.451,10.069,9.46,76.55,9.257,7.45,8.33,9.76,167.624,9.48,206.433,343.27,9.35
2021-03-31T05:01:48.379948+00:00,87.376,10.061,9.46,76.537,9.257,7.45,8.33,9.76,167.572,9.48,206.425,343.47,9.34
2021-03-31T05:02:47.542217+00:00,87.266,10.049,9.45,76.519,9.255,7.45,8.328,9.76,167.549,9.48,206.605,343.72,9.34
2021-03-31T05:03:46.780349+00:00,87.158,10.037,9.45,76.52,9.254,7.45,8.325,9.76,167.513,9.47,206.542,343.63,9.34
2021-03-31T05:04:45.948926+00:00,87.079,10.03,9.44,76.505,9.252,7.45,8.321,9.75,167.477,9.48,206.352,343.21,9.34
2021-03-31T05:05:46.870871+00:00,87.017,10.023,9.44,76.502,9.253,7.45,8.317,9.75,167.463,9.47,206.438,343.25,9.34
2021-03-31T05:06:46.117755+00:00,86.991,10.02,9.44,76.494,9.251,7.45,8.314,9.75,167.426,9.48,206.704,343.75,9.33
2021-03-31T05:07:45.759594+00:00,86.982,10.021,9.43,76.497,9.252,7.45,8.311,9.75,167.42,9.48,206.891,343.99,9.33
2021-03-31T05:08:46.502568+00:00,86.983,10.022,0,76.493,9.25,7.45,8.309,9.74,167.347,9.49,206.919,343.97,9.32
2021-03-31T05:09:45.673374+00:00,87.027,10.029,9.42,76.501,9.252,7.45,8.307,9.74,167.301,9.5,207.12,344.13,9.32
2021-03-31T05:10:44.790422+00:00,87.079,10.035,9.42,76.508,9.254,7.44,8.307,9.74,167.265,9.5,207.297,344.42,9.32
2021-03-31T05:11:44.214640+00:00,87.163,10.043,9.43,76.514,9.254,7.45,8.306,9.74,167.287,9.5,207.438,344.44,9.32
2021-03-31T05:12:43.379711+00:00,87.273,10.055,9.43,76.518,9.255,7.44,8.306,9.75,167.279,9.49,207.468,344.54,9.32
2021-03-31T05:13:42.538728+00:00,87.409,10.07,9.43,76.512,9.256,7.44,8.307,9.75,167.301,9.48,207.605,344.66,9.32
2021-03-31T05:14:41.701953+00:00,87.531,10.084,9.44,76.495,9.254,7.44,8.309,9.75,167.265,9.49,208.044,345.27,9.33
2021-03-31T05:15:40.966333+00:00,87.639,10.098,9.43,76.474,9.251,7.44,8.312,9.75,167.226,9.49,208.479,346.11,9.32
2021-03-31T05:16:40.417392+00:00,87.705,10.102,9.44,76.462,9.249,7.44,8.314,9.75,167.287,9.48,208.619,346.18,9.33
2021-03-31T05:17:41.087676+00:00,87.768,10.106,9.46,76.43,9.246,7.44,8.317,9.76,167.295,9.48,208.697,346.29,9.35
2021-03-31T05:18:40.638449+00:00,87.826,10.1,9.51,76.425,9.245,7.44,8.319,9.77,167.258,9.49,208.601,346.19,9.37
2021-03-31T05:19:41.373528+00:00,87.88,10.103,9.52,76.402,9.242,7.44,8.319,9.77,167.202,9.51,208.66,346.44,9.39
2021-03-31T05:20:40.515220+00:00,87.93,10.109,9.52,76.389,9.241,7.44,8.322,9.78,167.21,9.51,208.526,346.34,9.4
2021-03-31T05:21:39.843965+00:00,87.953,10.111,9.52,76.38,9.24,7.44,8.326,9.79,167.231,9.52,208.659,346.43,9.41
2021-03-31T05:22:39.088692+00:00,87.985,10.112,9.53,76.372,9.238,7.44,8.329,9.8,167.2,9.53,208.244,345.66,9.43
2021-03-31T05:23:38.654614+00:00,88.004,10.114,9.54,76.37,9.239,7.44,8.333,9.81,167.198,9.55,208.527,346.02,9.44
2021-03-31T05:24:39.370293+00:00,88.004,10.109,9.56,76.368,9.238,7.44,8.337,9.83,167.2,9.57,208.101,345.48,9.44
2021-03-31T05:25:38.595686+00:00,88.035,10.106,9.58,76.376,9.239,7.44,8.34,9.85,167.225,9.59,208.009,345.19,9.46
2021-03-31T05:26:37.955750+00:00,88.072,10.102,9.62,76.377,9.24,7.44,8.343,9.87,167.154,9.63,208.311,345.56,9.47
2021-03-31T05:27:37.149509+00:00,88.112,10.095,9.67,76.386,9.242,7.43,8.346,9.89,167.234,9.63,208.129,345.12,9.51
2021-03-31T05:28:36.764217+00:00,88.181,10.098,9.68,0,9.242,0,8.35,9.92,167.342,9.64,208.085,344.99,9.54
2021-03-31T05:29:37.521314+00:00,88.251,10.1,9.71,76.379,9.243,7.42,8.354,9.95,167.253,9.7,208.053,344.75,9.58
2021-03-31T05:30:36.851165+00:00,88.364,10.105,9.74,76.372,9.242,7.43,8.356,9.96,167.207,9.75,208.642,345.56,9.59
2021-03-31T05:31:36.119193+00:00,88.517,10.103,9.82,76.357,9.241,7.42,8.357,9.98,167.297,9.76,209.097,346.22,9.6
2021-03-31T05:32:35.405872+00:00,88.759,10.127,9.84,76.355,9.237,7.44,8.356,10.04,167.21,9.83,205.58,341.36,9.65
2021-03-31T05:33:34.584832+00:00,89.03,10.159,9.83,76.357,9.239,7.43,8.36,10.01,167.458,9.8,204.036,338.77,9.66
2021-03-31T05:34:33.837205+00:00,89.314,10.193,9.83,76.378,9.24,7.44,8.363,10.04,167.742,9.77,204.764,339.87,9.67
2021-03-31T05:35:33.050715+00:00,89.59,10.227,9.82,76.384,9.24,7.44,8.367,10,167.852,9.76,203.893,337.87,9.63
2021-03-31T05:36:32.627685+00:00,89.865,10.27,9.77,76.387,9.241,7.44,8.371,9.98,167.941,9.76,202.591,335.66,9.59
2021-03-31T05:37:33.315845+00:00,90.126,10.321,9.69,76.415,9.244,7.44,8.373,9.94,168.115,9.72,202.351,335.34,9.58
2021-03-31T05:38:32.511820+00:00,90.303,10.341,9.69,76.439,9.246,7.44,8.373,9.94,168.233,9.69,197.866,328.2,9.57
2021-03-31T05:39:31.672499+00:00,90.506,10.364,9.69,76.463,9.249,7.44,8.373,9.96,168.028,9.74,196.702,326.48,9.58
2021-03-31T05:40:30.822816+00:00,90.655,10.371,9.72,76.493,9.251,7.45,8.374,9.99,167.956,9.76,192.412,317.79,9.59
2021-03-31T05:41:29.988420+00:00,90.757,10.386,9.71,76.518,9.256,7.44,8.378,9.97,167.941,9.75,190.985,315.43,9.6
2021-03-31T05:42:29.608364+00:00,90.779,10.395,9.69,76.522,9.256,7.44,8.384,9.95,168.214,9.67,195.094,321.32,9.58
2021-03-31T05:43:30.368936+00:00,90.742,10.392,9.68,76.526,9.256,7.45,8.387,9.93,168.211,9.64,195.604,322.12,9.57
2021-03-31T05:44:29.534479+00:00,90.685,10.385,9.69,76.52,9.256,7.44,8.39,9.94,167.95,9.69,194.806,320.86,9.58
2021-03-31T05:45:28.695401+00:00,90.578,10.34,9.82,76.521,9.255,7.45,8.389,10,167.57,9.8,195.146,322.11,9.63
2021-03-31T05:46:27.875376+00:00,90.52,10.33,9.83,76.529,9.257,7.44,8.389,10,167.742,9.76,196.238,323.91,9.63
2021-03-31T05:47:27.044353+00:00,90.463,10.334,9.79,76.506,9.254,7.44,8.39,9.96,167.964,9.72,196.328,323.86,9.59
2021-03-31T05:48:26.527425+00:00,90.431,10.354,9.69,76.489,9.251,7.45,8.393,9.93,168.286,9.64,201.031,331.25,9.58
2021-03-31T05:49:27.200701+00:00,90.308,10.344,9.68,76.483,9.252,7.44,8.395,9.91,168.245,9.64,201.59,332.11,9.56
2021-03-31T05:50:26.668034+00:00,90.17,10.329,9.67,76.472,9.251,7.44,8.396,9.92,168.207,9.64,205.341,339.95,9.54
2021-03-31T05:51:27.346675+00:00,90.052,10.311,9.69,76.47,9.25,7.44,8.395,9.94,167.994,9.7,206.017,341.02,9.57
2021-03-31T05:52:26.663300+00:00,89.996,10.305,9.69,76.478,9.252,7.44,8.393,9.94,168.013,9.69,205.813,340.6,9.58
2021-03-31T05:53:25.822139+00:00,89.955,10.303,9.68,76.463,9.248,7.45,8.391,9.92,168.288,9.63,206.934,342.27,9.57
2021-03-31T05:54:24.997113+00:00,89.911,10.3,9.67,76.461,9.25,7.44,8.389,9.91,168.27,9.63,207.15,342.67,9.54
2021-03-31T05:55:24.468956+00:00,89.824,10.292,9.66,76.448,9.249,7.43,8.389,9.91,168.141,9.63,207.353,342.73,9.53
2021-03-31T05:56:25.128579+00:00,89.74,10.28,9.67,76.429,9.246,7.44,8.39,9.9,168.075,9.63,207.472,343.07,9.53
2021-03-31T05:57:24.616784+00:00,89.695,10.275,9.67,76.431,9.247,7.43,8.391,9.91,167.998,9.64,207.627,343.42,9.53
2021-03-31T05:58:25.282822+00:00,89.664,10.272,9.67,76.414,9.245,7.43,8.391,9.91,168.025,9.64,207.346,342.81,9.54
2021-03-31T05:59:24.471810+00:00,89.639,10.27,9.66,76.412,9.244,7.44,8.392,9.9,168.052,9.64,208.026,343.97,9.52
2021-03-31T06:00:23.673412+00:00,89.611,10.27,9.65,76.401,9.244,7.43,8.391,9.89,167.994,9.64,208.011,343.9,9.51
2021-03-31T06:01:22.858958+00:00,89.544,10.263,9.65,76.395,9.243,7.43,8.393,9.9,167.968,9.64,207.73,343.61,9.52
2021-03-31T06:02:22.194089+00:00,89.434,10.252,9.64,76.372,9.241,7.43,8.394,9.9,167.941,9.64,207.494,343.09,9.52
2021-03-31T06:03:21.750039+00:00,89.337,10.241,9.64,76.392,9.245,7.42,8.396,9.9,167.939,9.63,207.353,343.08,9.51
2021-03-31T06:04:22.419713+00:00,89.26,10.229,9.65,76.384,9.242,7.43,8.396,9.91,167.911,9.64,207.928,343.83,9.53
2021-03-31T06:05:21.588288+00:00,89.181,10.215,9.68,76.377,9.243,7.42,8.396,9.93,167.834,9.67,208.071,344.18,9.56
2021-03-31T06:06:20.844060+00:00,89.121,10.206,9.68,76.391,9.244,7.42,8.395,9.94,167.864,9.67,207.845,343.98,9.57
2021-03-31T06:07:20.115894+00:00,89.065,10.2,9.68,76.393,9.244,7.43,8.395,9.92,167.999,9.64,208.378,344.86,9.56
2021-03-31T06:08:19.578886+00:00,89.017,10.196,9.68,76.409,9.247,7.42,8.396,9.92,167.984,9.64,208.448,345.14,9.55
2021-03-31T06:09:20.254455+00:00,88.967,10.189,9.68,76.398,9.244,7.43,8.397,9.93,167.96,9.65,208.34,344.69,9.56
2021-03-31T06:10:19.405868+00:00,88.932,10.185,9.68,76.412,9.247,7.42,8.398,9.93,167.989,9.65,207.84,343.63,9.57
2021-03-31T06:11:18.579452+00:00,88.894,10.181,9.68,76.414,9.247,7.43,8.399,9.93,168.036,9.65,208.213,344.27,9.56
2021-03-31T06:12:17.889777+00:00,88.863,10.176,9.68,76.427,9.247,7.43,8.401,9.93,168.043,9.64,208.27,344.32,9.55
2021-03-31T06:13:18.866932+00:00,88.802,10.172,9.67,76.431,9.248,7.43,8.401,9.91,168.087,9.64,207.964,343.86,9.53
2021-03-31T06:14:18.173502+00:00,88.725,10.166,9.66,76.443,9.252,7.42,8.403,9.9,168.038,9.64,207.631,343.4,9.53
2021-03-31T06:15:17.385952+00:00,88.65,10.159,9.66,76.446,9.251,7.42,8.404,9.9,168.002,9.64,207.446,343.16,9.52
2021-03-31T06:16:16.552252+00:00,88.578,10.152,9.65,76.444,9.252,7.42,8.405,9.9,167.967,9.64,207.43,342.87,9.51
2021-03-31T06:17:15.747147+00:00,88.503,10.143,9.65,76.437,9.25,7.43,8.405,9.9,167.969,9.63,206.987,342.11,9.52
2021-03-31T06:18:14.938733+00:00,88.433,10.135,9.65,76.427,9.249,7.42,8.406,9.91,167.94,9.63,206.945,341.85,9.53
2021-03-31T06:19:14.472957+00:00,88.368,10.123,9.67,76.412,9.248,7.42,8.406,9.94,167.821,9.66,206.429,341.07,9.56
2021-03-31T06:20:15.142681+00:00,88.334,10.114,9.69,76.396,9.245,7.42,8.407,9.95,167.687,9.69,206.547,341.42,9.58
2021-03-31T06:21:14.631508+00:00,88.322,10.11,9.7,76.378,9.244,7.42,8.408,9.97,167.616,9.72,206.265,340.84,9.58
2021-03-31T06:22:15.431532+00:00,88.319,10.106,9.72,76.347,9.24,7.42,8.409,9.98,167.551,9.76,206.063,340.38,9.6
2021-03-31T06:23:14.673350+00:00,88.365,10.11,9.72,76.325,9.237,7.42,8.411,9.99,167.614,9.76,206.194,340.45,9.6
2021-03-31T06:24:13.849511+00:00,88.425,10.116,9.73,76.321,9.236,7.43,8.413,9.99,167.724,9.76,206.137,340.2,9.59
